response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0066,0.0014,0.0000,0.0002,0.0045,0.0001,200,0.3340
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.6674
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,1.0008
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,1.3341
0.0034,0.0000,0.0000,0.0001,0.0032,0.0001,200,1.6674
0.0037,0.0000,0.0000,0.0001,0.0034,0.0001,200,2.0009
0.0036,0.0000,0.0000,0.0000,0.0033,0.0001,200,2.3342
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,200,2.6673
0.0038,0.0000,0.0000,0.0000,0.0035,0.0001,200,3.0007
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,3.3342
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,3.6674
0.0036,0.0000,0.0000,0.0001,0.0033,0.0001,200,4.0008
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,4.3339
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,4.6673
0.0036,0.0000,0.0000,0.0001,0.0033,0.0001,200,5.0008
0.0029,0.0000,0.0000,0.0001,0.0027,0.0001,200,5.3340
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,5.6673
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,6.0007
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,6.3340
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,6.6673
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,7.0008
0.0037,0.0000,0.0000,0.0001,0.0034,0.0001,200,7.3339
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,7.6672
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,8.0006
0.0031,0.0000,0.0000,0.0000,0.0030,0.0001,200,8.3340
0.0031,0.0000,0.0000,0.0000,0.0030,0.0001,200,8.6672
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,9.0008
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,9.3341
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,9.6673
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,10.0007
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,10.3341
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,10.6673
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,11.0008
0.0032,0.0000,0.0000,0.0001,0.0031,0.0001,200,11.3340
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,11.6674
0.0032,0.0000,0.0000,0.0000,0.0029,0.0001,200,12.0007
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,12.3340
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,12.6673
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,13.0008
0.0036,0.0000,0.0000,0.0000,0.0034,0.0000,200,13.3342
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,13.6673
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,14.0008
0.0028,0.0000,0.0000,0.0000,0.0027,0.0001,200,14.3341
0.0025,0.0000,0.0000,0.0000,0.0023,0.0001,200,14.6673
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,15.0007
0.0024,0.0000,0.0000,0.0001,0.0022,0.0001,200,15.3339
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,15.6673
0.0032,0.0000,0.0000,0.0000,0.0031,0.0000,200,16.0007
0.0037,0.0000,0.0000,0.0000,0.0035,0.0000,200,16.3341
0.0029,0.0000,0.0000,0.0000,0.0027,0.0000,200,16.6673
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,17.0007
0.0046,0.0000,0.0000,0.0001,0.0043,0.0001,200,17.3340
0.0032,0.0000,0.0000,0.0001,0.0030,0.0001,200,17.6674
0.0037,0.0000,0.0000,0.0001,0.0035,0.0000,200,18.0008
0.0035,0.0000,0.0000,0.0000,0.0033,0.0000,200,18.3340
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,18.6674
0.0032,0.0000,0.0000,0.0000,0.0031,0.0001,200,19.0008
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,19.3340
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,19.6674
0.0033,0.0000,0.0000,0.0001,0.0031,0.0001,200,20.0008
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,20.3340
0.0030,0.0000,0.0000,0.0000,0.0028,0.0000,200,20.6675
0.0033,0.0000,0.0000,0.0000,0.0032,0.0000,200,21.0008
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,21.3342
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,200,21.6672
0.0034,0.0000,0.0000,0.0001,0.0033,0.0001,200,22.0006
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,22.3341
0.0032,0.0000,0.0000,0.0000,0.0031,0.0001,200,22.6673
0.0038,0.0000,0.0000,0.0000,0.0037,0.0000,200,23.0008
0.0032,0.0000,0.0000,0.0001,0.0030,0.0001,200,23.3342
0.0030,0.0000,0.0000,0.0000,0.0029,0.0000,200,23.6673
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,24.0006
0.0041,0.0000,0.0000,0.0000,0.0038,0.0001,200,24.3341
0.0036,0.0000,0.0000,0.0000,0.0034,0.0000,200,24.6673
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,25.0006
0.0041,0.0000,0.0000,0.0000,0.0039,0.0001,200,25.3341
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,25.6674
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,26.0007
0.0034,0.0000,0.0000,0.0000,0.0032,0.0000,200,26.3340
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,26.6674
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,27.0008
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,27.3340
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,27.6674
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,28.0008
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,28.3341
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,28.6673
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,29.0008
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,29.3341
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,29.6674
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,30.0006
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,30.3340
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,30.6674
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,31.0008
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,31.3341
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,31.6673
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,32.0008
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,32.3340
0.0027,0.0000,0.0000,0.0000,0.0026,0.0001,200,32.6673
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,33.0006
0.0033,0.0000,0.0000,0.0000,0.0032,0.0001,200,33.3341
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,33.6674
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,34.0007
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,34.3339
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,34.6674
0.0035,0.0000,0.0000,0.0000,0.0032,0.0001,200,35.0008
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,35.3341
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,35.6674
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,36.0008
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,36.3340
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,36.6672
